30:AE:A4:DD:9F:A8,02030000004C440C,2023-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C440C,2023-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C440C,2023-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C440C,2023-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C440C,2023-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C440C,2023-10-31,2,3,218,53259.91,0,2825,10739,3,100,10,2960,2960,2960,2979.75,
30:AE:A4:DD:9F:A8,02030000004C440C,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C440C,2023-11-02,2,3,218,53250.91,0,2825,10739,3,100,10,2960,2960,2963.39,2981.21,
30:AE:A4:DD:9F:A8,02030000004C440C,2023-11-03,2,3,218,53250.14,0,2825,10739,3,100,6.57,2960,2960,2965.72,2980,
30:AE:A4:DD:9F:A8,02030000004C440C,2023-11-04,2,3,218,53249.42,0,2824.26,10739,3,100,2,2963.51,2963.37,2964.58,2983.88,
30:AE:A4:DD:9F:A8,02030000004C440C,2023-11-05,2,3,218,53249.93,0,2824,10739,3,100,2,2970,2970,2970,2990,
30:AE:A4:DD:9F:A8,02030000004C440C,2023-11-06,2,3,218,53243.6,0,2824,10739,3,100,2,2970,2970,2971.17,2989.37,
30:AE:A4:DD:9F:A8,02030000004C440C,2023-11-07,2,3,218,53240.17,0,2823.87,10739,3,100,2,2964.85,2965.09,2968.94,2984.34,
30:AE:A4:DD:9F:A8,02030000004C440C,2023-11-08,2,3,218,53332.12,208.09,4310.82,10738.73,3,100,0.96,2978.56,2979.56,2986.99,2993.58,
30:AE:A4:DD:9F:A8,02030000004C440C,2023-11-09,2,3,218,52838.65,-296.05,5133.02,10739,3,100,0,2981.86,2983.95,2985.91,2997.33,
30:AE:A4:DD:9F:A8,02030000004C440C,2023-11-10,2,3,218,53070.16,73.29,5056.13,10739,3.36,100,0,2977.39,2978.56,2982.54,2993.78,
30:AE:A4:DD:9F:A8,02030000004C440C,2023-11-11,2,3,218,53298.79,0,5468,10739,4,100,0,2965.74,2966.36,2970,2985.4,
30:AE:A4:DD:9F:A8,02030000004C440C,2023-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C440C,2023-11-13,2,3,218,53289.61,0,5467,10739,4,100,0,2957.08,2958.15,2961.99,2978.77,
30:AE:A4:DD:9F:A8,02030000004C440C,2023-11-14,2,3,218,53287.85,0,5466.74,10739,4,100,0,2953.89,2953.94,2956.98,2975.8,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
